,jordkvalitet,kartleggingsmetode,verifiseringsdato,målemetode,nøyaktighet,fylkeid,komid
11498,2,D,20000802000000,22,0,42,4203
11499,2,D,20000802000000,22,0,42,4203
11500,2,D,20000802000000,22,0,42,4203
11501,2,D,20000802000000,22,0,42,4203
11502,1,D,20000802000000,22,0,42,4203
11503,1,D,20000802000000,22,0,42,4203
11504,1,D,20000802000000,22,0,42,4203
11505,1,D,20000802000000,22,0,42,4203
11506,1,D,20000802000000,22,0,42,4203
11507,1,D,20000802000000,22,0,42,4203
11508,1,D,20000802000000,22,0,42,4203
11509,1,D,20000802000000,22,0,42,4203
11510,1,D,20000802000000,22,0,42,4203
11511,1,D,20000802000000,22,0,42,4203
11512,1,D,20000802000000,22,0,42,4203
11513,2,D,20000802000000,22,0,42,4203
11514,1,D,20000802000000,22,0,42,4203
11515,1,D,20000802000000,22,0,42,4203
11516,1,D,20000802000000,22,0,42,4203
11517,1,D,20000802000000,22,0,42,4203
11518,1,D,20000802000000,22,0,42,4203
11519,1,D,20000802000000,22,0,42,4203
11520,1,D,20000802000000,22,0,42,4203
11521,1,D,20000802000000,22,0,42,4203
11522,1,D,20000802000000,22,0,42,4203
11523,1,D,20000802000000,22,0,42,4203
11524,1,D,20000802000000,22,0,42,4203
11525,1,D,20000802000000,22,0,42,4203
11526,1,D,20000802000000,22,0,42,4203
11527,1,D,20000802000000,22,0,42,4203
11528,1,D,20000802000000,22,0,42,4203
11529,1,D,20000802000000,22,0,42,4203
11530,1,D,20000802000000,22,0,42,4203
11531,1,D,20000802000000,22,0,42,4203
11532,1,D,20000802000000,22,0,42,4203
11533,1,D,20000802000000,22,0,42,4203
11534,1,D,20000802000000,22,0,42,4203
11535,1,D,20000802000000,22,0,42,4203
11536,1,D,20000802000000,22,0,42,4203
11537,1,D,20000802000000,22,0,42,4203
11538,1,D,20000802000000,22,0,42,4203
11539,3,D,20000802000000,22,0,42,4203
11540,1,D,20000802000000,22,0,42,4203
11541,1,D,20010110000000,0,0,42,4203
11542,1,D,20010110000000,22,0,42,4203
11543,1,D,20010110000000,22,0,42,4203
11544,1,D,20010110000000,22,0,42,4203
11545,1,D,20010110000000,22,0,42,4203
11546,1,D,20010110000000,22,0,42,4203
11547,1,D,20010110000000,22,0,42,4203
11548,1,D,20010110000000,22,0,42,4203
11549,1,D,20010110000000,82,0,42,4203
11550,1,D,20010110000000,22,0,42,4203
11551,1,D,20010110000000,22,0,42,4203
11552,1,D,20010110000000,22,0,42,4203
11553,1,D,20010110000000,22,0,42,4203
11554,1,D,20010110000000,22,0,42,4203
11555,1,D,20010110000000,22,0,42,4203
11556,1,D,20010110000000,22,0,42,4203
11557,1,D,20010110000000,22,0,42,4203
11558,1,D,20010110000000,22,0,42,4203
11559,1,D,20010110000000,22,0,42,4203
11560,1,D,20010110000000,22,0,42,4203
11561,1,D,20010110000000,22,0,42,4203
11562,1,D,20010110000000,22,0,42,4203
11563,1,D,20010110000000,22,0,42,4203
11564,1,D,20010110000000,22,0,42,4203
11565,1,D,20010110000000,22,0,42,4203
11566,1,D,20010110000000,22,0,42,4203
11567,2,D,20010110000000,22,0,42,4203
11568,1,D,20010110000000,22,0,42,4203
11569,1,D,20010110000000,22,0,42,4203
11570,1,D,20010110000000,22,0,42,4203
11571,1,D,20010110000000,22,0,42,4203
11572,1,D,20010110000000,22,0,42,4203
11573,1,D,20010110000000,22,0,42,4203
11574,1,D,20010110000000,22,0,42,4203
11575,1,D,20010110000000,22,0,42,4203
11576,1,D,20010110000000,22,0,42,4203
11577,1,D,20010110000000,22,0,42,4203
11578,1,D,20010110000000,22,0,42,4203
11579,2,D,20010110000000,22,0,42,4203
11580,2,D,20010110000000,22,0,42,4203
11581,2,D,20010110000000,22,0,42,4203
11582,1,D,20010110000000,22,0,42,4203
11583,1,D,20010110000000,22,0,42,4203
11584,3,D,20010110000000,22,0,42,4203
11585,2,D,20010110000000,22,0,42,4203
11586,1,D,20010110000000,22,0,42,4203
11587,1,D,20010110000000,22,0,42,4203
11588,1,D,20010110000000,22,0,42,4203
11589,1,D,20010110000000,22,0,42,4203
11590,1,D,20010110000000,22,0,42,4203
11591,1,D,20010110000000,22,0,42,4203
11592,1,D,20010110000000,22,0,42,4203
11593,1,D,20010110000000,22,0,42,4203
11594,2,D,20010110000000,22,0,42,4203
11595,1,D,20010110000000,22,0,42,4203
11596,1,D,20010110000000,22,0,42,4203
11597,1,D,20010110000000,22,0,42,4203
11598,1,D,20010110000000,22,0,42,4203
11599,1,D,20000526000000,0,0,42,4203
11600,2,D,20000526000000,0,0,42,4203
11601,1,D,20000526000000,22,0,42,4203
11602,1,D,20000526000000,0,0,42,4203
11603,1,D,20000526000000,0,0,42,4203
11604,1,D,20000526000000,0,0,42,4203
11605,1,D,20000526000000,0,0,42,4203
11606,1,D,20000526000000,0,0,42,4203
11607,1,D,20000526000000,0,0,42,4203
11608,1,D,20000526000000,0,0,42,4203
11609,1,D,20000526000000,0,0,42,4203
11610,2,D,20000526000000,0,0,42,4203
11611,1,D,20000526000000,0,0,42,4203
11612,1,D,20000526000000,22,0,42,4203
11613,1,D,20000526000000,0,0,42,4203
11614,1,D,20000526000000,0,0,42,4203
11615,1,D,20000526000000,0,0,42,4203
11616,1,D,20000526000000,22,0,42,4203
11617,1,D,19980416000000,22,0,42,4203
11618,1,D,19980416000000,22,0,42,4203
11619,1,D,19980416000000,22,0,42,4203
11620,1,D,19980416000000,22,0,42,4203
11621,3,D,20000526000000,22,0,42,4203
11622,1,D,20000526000000,22,0,42,4203
11623,1,D,20000526000000,22,0,42,4203
11624,1,D,20000526000000,22,0,42,4203
11625,3,D,20000526000000,22,0,42,4203
11626,3,D,20000526000000,22,0,42,4203
11627,3,D,20000526000000,22,0,42,4203
11628,3,D,20000526000000,22,0,42,4203
11629,3,D,20000526000000,22,0,42,4203
11630,3,D,20000526000000,22,0,42,4203
11631,2,D,20000526000000,22,0,42,4203
11632,2,D,20000526000000,22,0,42,4203
11633,3,D,20000526000000,22,0,42,4203
11634,3,D,20000526000000,22,0,42,4203
11635,1,D,20000526000000,22,0,42,4203
11636,1,D,20000526000000,22,0,42,4203
11637,1,D,20000526000000,22,0,42,4203
11638,1,D,20000526000000,22,0,42,4203
11639,1,D,20000526000000,22,0,42,4203
11640,1,D,20000526000000,22,0,42,4203
11641,1,D,20000526000000,22,0,42,4203
11642,2,D,20000526000000,22,0,42,4203
11643,1,D,20000526000000,22,0,42,4203
11644,1,D,20000526000000,22,0,42,4203
11645,1,D,20000526000000,22,0,42,4203
11646,2,D,20000526000000,22,0,42,4203
11647,3,D,20000526000000,22,0,42,4203
11648,2,D,20000526000000,22,0,42,4203
11649,1,D,20000526000000,22,0,42,4203
11650,2,D,20000526000000,22,0,42,4203
11651,1,D,20000526000000,22,0,42,4203
11652,2,D,20000526000000,22,0,42,4203
11653,2,D,20000526000000,22,0,42,4203
11654,1,D,20000526000000,22,0,42,4203
11655,1,D,20000526000000,22,0,42,4203
11656,1,D,20000526000000,22,0,42,4203
11657,2,D,20000526000000,22,0,42,4203
11658,1,D,20000526000000,22,0,42,4203
11659,3,D,20000802000000,22,0,42,4203
11660,2,D,20000802000000,22,0,42,4203
11661,2,D,20000802000000,22,0,42,4203
11662,2,D,20000802000000,22,0,42,4203
11663,1,D,20000802000000,22,0,42,4203
11664,2,D,20000802000000,22,0,42,4203
11665,1,D,20000802000000,22,0,42,4203
11666,1,D,20000802000000,22,0,42,4203
11667,1,D,20000802000000,22,0,42,4203
11668,1,D,20000802000000,22,0,42,4203
11669,1,D,20000802000000,22,0,42,4203
11670,1,D,20000802000000,22,0,42,4203
11671,3,D,20000802000000,22,0,42,4203
11672,1,D,20000802000000,22,0,42,4203
11673,1,D,20000802000000,22,0,42,4203
11674,1,D,19980129000000,22,0,42,4203
11675,2,D,20000526000000,0,0,42,4203
11676,1,D,20000526000000,0,0,42,4203
11677,1,D,20000526000000,0,0,42,4203
11678,1,D,20000526000000,0,0,42,4203
11679,1,D,20000526000000,0,0,42,4203
11680,1,D,20000526000000,0,0,42,4203
11681,1,D,20000526000000,0,0,42,4203
11682,1,D,20000817000000,22,0,42,4203
11683,1,D,20000817000000,22,0,42,4203
11684,1,D,20000817000000,22,0,42,4203
11685,2,D,20000817000000,22,0,42,4203
11686,1,D,20000622000000,22,0,42,4203
11687,1,D,20000622000000,22,0,42,4203
11688,1,D,20000622000000,22,0,42,4203
11689,1,D,20000622000000,22,0,42,4203
11690,1,D,20000622000000,22,0,42,4203
11691,2,D,20000622000000,22,0,42,4203
11692,1,D,20000622000000,22,0,42,4203
11693,2,D,20000622000000,22,0,42,4203
11694,2,D,20000622000000,22,0,42,4203
11695,1,D,20000622000000,22,0,42,4203
11696,1,D,20000622000000,22,0,42,4203
11697,1,D,20000622000000,22,0,42,4203
11698,1,D,20000622000000,22,0,42,4203
11699,2,D,20000622000000,22,0,42,4203
11700,1,D,20000622000000,22,0,42,4203
11701,1,D,20000622000000,22,0,42,4203
11702,1,D,20000622000000,22,0,42,4203
11703,2,D,20000622000000,22,0,42,4203
11704,1,D,20000622000000,22,0,42,4203
11705,2,D,20000622000000,22,0,42,4203
11706,1,D,20000622000000,22,0,42,4203
11707,3,D,20000622000000,22,0,42,4203
11708,1,D,20000622000000,22,0,42,4203
11709,2,D,20000622000000,22,0,42,4203
11710,1,D,20000622000000,22,0,42,4203
11711,2,D,20000622000000,22,0,42,4203
11712,2,D,20000622000000,22,0,42,4203
11713,2,D,20000622000000,22,0,42,4203
11714,2,D,20000622000000,22,0,42,4203
11715,1,D,20000526000000,22,0,42,4203
11716,1,D,20000526000000,22,0,42,4203
11717,1,D,20000526000000,22,0,42,4203
11718,1,D,20000526000000,22,0,42,4203
11719,1,D,20000526000000,82,0,42,4203
11720,1,D,20000526000000,0,0,42,4203
11721,1,D,20000526000000,22,0,42,4203
11722,1,D,20000526000000,22,0,42,4203
11723,1,D,20000526000000,22,0,42,4203
11724,2,D,20000526000000,22,0,42,4203
11725,1,D,20000526000000,22,0,42,4203
11726,1,D,20000526000000,22,0,42,4203
11727,1,D,20000526000000,22,0,42,4203
11728,1,D,20000526000000,22,0,42,4203
11729,1,D,20000526000000,22,0,42,4203
11730,1,D,20000526000000,22,0,42,4203
11731,1,D,20000526000000,0,0,42,4203
11732,3,D,20000526000000,22,0,42,4203
11733,1,D,20000526000000,22,0,42,4203
11734,2,D,20000526000000,22,0,42,4203
11735,3,D,20000526000000,22,0,42,4203
11736,3,D,20000526000000,22,0,42,4203
11737,1,D,20000526000000,22,0,42,4203
11738,1,D,20000526000000,22,0,42,4203
11739,2,D,20000526000000,22,0,42,4203
11740,1,D,20000526000000,22,0,42,4203
11741,2,D,20000526000000,22,0,42,4203
11742,2,D,20000526000000,22,0,42,4203
11743,1,D,20000526000000,22,0,42,4203
11744,1,D,20000526000000,22,0,42,4203
11745,1,D,20000526000000,22,0,42,4203
11746,1,D,20000526000000,22,0,42,4203
11747,1,D,20000526000000,22,0,42,4203
11748,1,D,20000526000000,22,0,42,4203
11749,1,D,20000526000000,22,0,42,4203
11750,1,D,20000526000000,22,0,42,4203
11751,1,D,20000526000000,22,0,42,4203
11752,1,D,20000526000000,22,0,42,4203
11753,2,D,20000526000000,22,0,42,4203
11754,1,D,20000526000000,0,0,42,4203
11755,1,D,20000526000000,22,0,42,4203
11756,1,D,20000526000000,22,0,42,4203
11757,1,D,20000526000000,22,0,42,4203
11758,2,D,20000526000000,22,0,42,4203
11759,1,D,20000526000000,22,0,42,4203
11760,1,D,20000526000000,22,0,42,4203
11761,2,D,20000526000000,22,0,42,4203
11762,1,D,20000526000000,22,0,42,4203
11763,1,D,20000526000000,22,0,42,4203
11764,1,D,20000526000000,22,0,42,4203
11765,1,D,20000526000000,22,0,42,4203
11766,1,D,20000526000000,22,0,42,4203
11767,2,D,20000526000000,22,0,42,4203
11768,1,D,20000526000000,22,0,42,4203
11769,1,D,20000526000000,22,0,42,4203
11770,1,D,20000526000000,22,0,42,4203
11771,1,D,20000526000000,22,0,42,4203
11772,1,D,20000526000000,22,0,42,4203
11773,1,D,20000526000000,22,0,42,4203
11774,1,D,20000526000000,22,0,42,4203
11775,1,D,20000526000000,22,0,42,4203
11776,1,D,20000526000000,22,0,42,4203
11777,1,D,20000526000000,22,0,42,4203
11778,1,D,20000526000000,22,0,42,4203
11779,1,D,20000526000000,22,0,42,4203
11780,1,D,20000526000000,22,0,42,4203
11781,1,D,20000526000000,22,0,42,4203
11782,2,D,20000526000000,22,0,42,4203
11783,1,D,20000526000000,22,0,42,4203
11784,1,D,20000526000000,22,0,42,4203
11785,1,D,20000526000000,22,0,42,4203
11786,1,D,20000526000000,22,0,42,4203
11787,1,D,20000526000000,22,0,42,4203
11788,1,D,20000526000000,22,0,42,4203
11789,1,D,20000526000000,22,0,42,4203
11790,1,D,19980421000000,22,0,42,4203
11791,1,D,20000526000000,22,0,42,4203
11792,2,D,20000526000000,22,0,42,4203
11793,1,D,20000526000000,22,0,42,4203
11794,1,D,20000526000000,22,0,42,4203
11795,3,D,19980129000000,22,0,42,4203
11796,2,D,19980129000000,22,0,42,4203
11797,3,D,19980129000000,22,0,42,4203
11798,1,D,19980129000000,22,0,42,4203
11799,1,D,19980129000000,22,0,42,4203
11800,1,D,19980129000000,22,0,42,4203
11801,1,D,19980129000000,22,0,42,4203
11802,1,D,19980129000000,22,0,42,4203
11803,1,D,19980129000000,22,0,42,4203
11804,3,D,19980129000000,22,0,42,4203
11805,1,D,20000622000000,22,0,42,4203
11806,1,D,20000622000000,22,0,42,4203
11807,1,D,20000906000000,22,0,42,4203
11808,1,D,20000906000000,22,0,42,4203
11809,1,D,20000622000000,22,0,42,4203
11810,1,D,20000906000000,22,0,42,4203
11811,1,D,20000906000000,22,0,42,4203
11812,1,D,20000906000000,22,0,42,4203
11813,1,D,20000906000000,22,0,42,4203
11814,1,D,20000906000000,22,0,42,4203
11815,1,D,20000906000000,22,0,42,4203
11816,1,D,20000622000000,22,0,42,4203
11817,2,D,20000906000000,22,0,42,4203
11818,1,D,20000906000000,22,0,42,4203
11819,3,D,20000906000000,22,0,42,4203
11820,1,D,20000906000000,22,0,42,4203
11821,2,D,20000906000000,22,0,42,4203
11822,1,D,20000906000000,22,0,42,4203
11823,1,D,20000906000000,22,0,42,4203
11824,1,D,20000906000000,22,0,42,4203
11825,1,D,20000906000000,22,0,42,4203
11826,2,D,20000906000000,22,0,42,4203
11827,1,D,20000906000000,22,0,42,4203
11828,2,D,20000906000000,22,0,42,4203
11829,1,D,20000906000000,22,0,42,4203
11830,2,D,20000906000000,22,0,42,4203
11831,1,D,20000906000000,22,0,42,4203
11832,2,D,20000906000000,22,0,42,4203
11833,1,D,20000906000000,22,0,42,4203
11834,1,D,20000906000000,22,0,42,4203
11835,2,D,20000906000000,22,0,42,4203
11836,1,D,20000906000000,22,0,42,4203
11837,1,D,20000906000000,22,0,42,4203
11838,1,D,20000906000000,22,0,42,4203
11839,2,D,20000906000000,82,0,42,4203
11840,1,D,20000906000000,22,0,42,4203
11841,1,D,20000906000000,22,0,42,4203
11842,3,D,20000906000000,22,0,42,4203
11843,1,D,20000906000000,22,0,42,4203
11844,1,D,20000906000000,22,0,42,4203
11845,1,D,20000906000000,22,0,42,4203
11846,3,D,20000906000000,22,0,42,4203
11847,1,D,20000906000000,22,0,42,4203
11848,2,D,20000906000000,22,0,42,4203
11849,1,D,20000906000000,22,0,42,4203
11850,2,D,20000906000000,22,0,42,4203
11851,1,D,20000906000000,22,0,42,4203
11852,1,D,20000906000000,22,0,42,4203
11853,1,D,20000906000000,22,0,42,4203
11854,2,D,20000906000000,22,0,42,4203
11855,2,D,20000906000000,22,0,42,4203
11856,1,D,20000906000000,22,0,42,4203
11857,2,D,20000906000000,22,0,42,4203
11858,1,D,20000906000000,22,0,42,4203
11859,3,D,20000906000000,22,0,42,4203
11860,1,D,20000906000000,22,0,42,4203
11861,2,D,20000906000000,22,0,42,4203
11862,1,D,20000906000000,22,0,42,4203
11863,1,D,20000906000000,22,0,42,4203
11864,2,D,20000906000000,22,0,42,4203
11865,2,D,20000906000000,22,0,42,4203
11866,1,D,20000906000000,22,0,42,4203
11867,2,D,20000906000000,22,0,42,4203
11868,1,D,20000906000000,22,0,42,4203
11869,1,D,20000906000000,22,0,42,4203
11870,1,D,20000906000000,22,0,42,4203
11871,1,D,20000906000000,22,0,42,4203
11872,2,D,20000906000000,22,0,42,4203
11873,1,D,20000906000000,22,0,42,4203
11874,1,D,20000906000000,22,0,42,4203
11875,1,D,20000906000000,22,0,42,4203
11876,1,D,20000906000000,22,0,42,4203
11877,2,D,20000906000000,22,0,42,4203
11878,1,D,20000906000000,22,0,42,4203
11879,1,D,20000906000000,22,0,42,4203
11880,2,D,20000906000000,22,0,42,4203
11881,2,D,20000906000000,22,0,42,4203
11882,1,D,20000906000000,22,0,42,4203
11883,2,D,20000906000000,22,0,42,4203
11884,1,D,20000906000000,22,0,42,4203
11885,1,D,20000906000000,22,0,42,4203
11886,1,D,20000906000000,22,0,42,4203
11887,1,D,20000906000000,22,0,42,4203
11888,2,D,20000906000000,22,0,42,4203
11889,1,D,20000906000000,22,0,42,4203
11890,1,D,20000906000000,22,0,42,4203
11891,1,D,20000906000000,22,0,42,4203
11892,1,D,20000906000000,22,0,42,4203
11893,1,D,20000906000000,22,0,42,4203
11894,3,D,20000906000000,22,0,42,4203
11895,1,D,20000906000000,22,0,42,4203
11896,2,D,20000906000000,22,0,42,4203
11897,1,D,20000622000000,22,0,42,4203
11898,2,D,20000622000000,22,0,42,4203
11899,1,D,20000622000000,22,0,42,4203
11900,2,D,20000622000000,22,0,42,4203
11901,2,D,20000622000000,22,0,42,4203
11902,1,D,20000622000000,22,0,42,4203
11903,2,D,20000622000000,22,0,42,4203
11904,1,D,20000817000000,22,0,42,4203
11905,1,D,20000817000000,22,0,42,4203
11906,1,D,20000817000000,22,0,42,4203
11907,2,D,20000817000000,22,0,42,4203
11908,2,D,20000817000000,22,0,42,4203
11909,2,D,20000817000000,22,0,42,4203
11910,1,D,20000817000000,22,0,42,4203
11911,2,D,20000817000000,22,0,42,4203
11912,1,D,20000817000000,22,0,42,4203
11913,3,D,20000817000000,22,0,42,4203
11914,1,D,20000817000000,22,0,42,4203
11915,1,D,20000817000000,22,0,42,4203
11916,3,D,20000817000000,82,0,42,4203
11917,1,D,20000817000000,22,0,42,4203
11918,3,D,20000817000000,22,0,42,4203
11919,1,D,20000817000000,22,0,42,4203
11920,2,D,20000817000000,22,0,42,4203
11921,1,D,20000817000000,22,0,42,4203
11922,1,D,20000817000000,22,0,42,4203
11923,2,D,20000817000000,22,0,42,4203
11924,1,D,20000817000000,22,0,42,4203
11925,2,D,20000817000000,22,0,42,4203
11926,1,D,20000817000000,22,0,42,4203
11927,1,D,20000817000000,22,0,42,4203
11928,1,D,20000817000000,22,0,42,4203
11929,1,D,20000817000000,22,0,42,4203
11930,1,D,20000817000000,22,0,42,4203
11931,2,D,20000817000000,22,0,42,4203
11932,1,D,20000817000000,22,0,42,4203
11933,1,D,20000817000000,22,0,42,4203
11934,1,D,20000817000000,22,0,42,4203
11935,1,D,20000817000000,22,0,42,4203
11936,2,D,20000817000000,22,0,42,4203
11937,1,D,20000817000000,22,0,42,4203
11938,2,D,20000817000000,22,0,42,4203
11939,1,D,20000817000000,22,0,42,4203
11940,1,D,20000817000000,22,0,42,4203
11941,1,D,20000817000000,22,0,42,4203
11942,1,D,20000817000000,22,0,42,4203
11943,1,D,20000817000000,22,0,42,4203
11944,1,D,20000817000000,22,0,42,4203
11945,1,D,20000817000000,22,0,42,4203
11946,1,D,20000817000000,22,0,42,4203
11947,1,D,20000817000000,22,0,42,4203
11948,1,D,20000817000000,22,0,42,4203
11949,1,D,20000817000000,22,0,42,4203
11950,1,D,20000817000000,22,0,42,4203
11951,1,D,20000817000000,22,0,42,4203
11952,1,D,20000817000000,22,0,42,4203
11953,1,D,20000817000000,22,0,42,4203
11954,1,D,20000817000000,22,0,42,4203
11955,1,D,20000817000000,22,0,42,4203
11956,1,D,20000817000000,22,0,42,4203
11957,1,D,20000817000000,22,0,42,4203
11958,1,D,20000817000000,22,0,42,4203
11959,2,D,20000817000000,22,0,42,4203
11960,2,D,20000817000000,22,0,42,4203
11961,1,D,20000817000000,22,0,42,4203
11962,1,D,20000817000000,22,0,42,4203
11963,1,D,20000817000000,22,0,42,4203
11964,1,D,20000817000000,22,0,42,4203
11965,2,D,20000817000000,22,0,42,4203
11966,1,D,20000817000000,22,0,42,4203
11967,1,D,20000817000000,22,0,42,4203
11968,1,D,20000817000000,22,0,42,4203
11969,1,D,20000817000000,22,0,42,4203
11970,1,D,20000817000000,22,0,42,4203
11971,1,D,20000817000000,22,0,42,4203
11972,1,D,20000817000000,22,0,42,4203
11973,1,D,20000817000000,22,0,42,4203
11974,1,D,20000817000000,22,0,42,4203
11975,2,D,20000817000000,22,0,42,4203
11976,1,D,20000817000000,22,0,42,4203
11977,1,D,20000817000000,22,0,42,4203
11978,1,D,20000817000000,22,0,42,4203
11979,1,D,20000817000000,22,0,42,4203
11980,1,D,20000817000000,22,0,42,4203
11981,1,D,20000817000000,22,0,42,4203
11982,1,D,20000817000000,22,0,42,4203
11983,1,D,20000817000000,22,0,42,4203
11984,1,D,20000817000000,22,0,42,4203
11985,1,D,20000817000000,22,0,42,4203
11986,2,D,20000817000000,22,0,42,4203
11987,1,D,20000817000000,22,0,42,4203
11988,1,D,20000817000000,22,0,42,4203
11989,1,D,20000817000000,22,0,42,4203
11990,1,D,20000817000000,22,0,42,4203
11991,1,D,20000817000000,22,0,42,4203
11992,1,D,20000817000000,22,0,42,4203
11993,1,D,20000817000000,22,0,42,4203
11994,1,D,20000817000000,22,0,42,4203
11995,1,D,20000817000000,22,0,42,4203
11996,1,D,20000817000000,22,0,42,4203
11997,1,D,20000817000000,22,0,42,4203
11998,1,D,20000817000000,22,0,42,4203
11999,1,D,20000817000000,22,0,42,4203
12000,2,D,20000817000000,22,0,42,4203
12001,1,D,20000817000000,22,0,42,4203
12002,1,D,20000817000000,22,0,42,4203
12003,3,D,20000817000000,22,0,42,4203
12004,1,D,20000817000000,22,0,42,4203
12005,2,D,20000817000000,22,0,42,4203
12006,1,D,20000817000000,22,0,42,4203
12007,1,D,20000817000000,22,0,42,4203
12008,1,D,20000817000000,22,0,42,4203
12009,2,D,20000817000000,22,0,42,4203
12010,1,D,20000817000000,22,0,42,4203
12011,1,D,20000817000000,22,0,42,4203
12012,2,D,20000726000000,22,0,42,4203
12013,2,D,20000726000000,22,0,42,4203
12014,2,D,20000817000000,22,0,42,4203
12015,2,D,20000817000000,22,0,42,4203
12016,1,D,20000817000000,22,0,42,4203
12017,1,D,20000726000000,22,0,42,4203
12018,1,D,20000817000000,22,0,42,4203
12019,2,D,20000817000000,22,0,42,4203
12020,3,D,20000817000000,22,0,42,4203
12021,2,D,20000726000000,22,0,42,4203
12022,2,D,20000726000000,22,0,42,4203
12023,2,D,20000726000000,22,0,42,4203
12024,2,D,20000726000000,22,0,42,4203
12025,1,D,20000726000000,22,0,42,4203
12026,2,D,20000726000000,22,0,42,4203
12027,1,D,20000726000000,22,0,42,4203
12028,1,D,20000726000000,22,0,42,4203
12029,2,D,20000726000000,22,0,42,4203
12030,2,D,20000726000000,22,0,42,4203
12031,2,D,20000726000000,22,0,42,4203
12032,2,D,20000726000000,22,0,42,4203
12033,2,D,20000726000000,22,0,42,4203
12034,2,D,20000726000000,22,0,42,4203
12035,2,D,20000726000000,22,0,42,4203
12036,1,D,20000726000000,22,0,42,4203
12037,2,D,20000726000000,22,0,42,4203
12038,2,D,20000726000000,22,0,42,4203
12039,1,D,20000726000000,22,0,42,4203
12040,1,D,20000726000000,22,0,42,4203
12041,2,D,20000726000000,22,0,42,4203
12042,1,D,20000817000000,22,0,42,4203
12043,3,D,20000817000000,22,0,42,4203
12044,2,D,20000817000000,22,0,42,4203
12045,1,D,20000817000000,22,0,42,4203
12046,1,D,20000817000000,22,0,42,4203
12047,1,D,20000817000000,22,0,42,4203
12048,2,D,20000817000000,22,0,42,4203
12049,2,D,20000817000000,22,0,42,4203
